seqnames	start	end	width	strand	tx_id	gene_id
chr1	133606523	133609925	3403	-	6801	20643
chr1	133608861	133610215	1355	-	6802	20643
chr1	133619862	133661318	41457	-	6803	70579
chr1	133619871	133661380	41510	-	6804	70579
chr1	133619940	133661318	41379	-	6805	70579
chr1	133619940	133661318	41379	-	6806	70579
chr1	133627130	133639170	12041	-	6808	70579
chr1	133638884	133661378	22495	-	6809	70579
chr1	133639142	133661358	22217	-	6810	70579
chr1	133640658	133661282	20625	-	6812	70579
chr1	133645781	133661296	15516	-	6813	70579
chr1	133655879	133660885	5007	-	6818	667118
chr1	133679091	133690108	11018	-	6819	240754
chr1	133680470	133690086	9617	-	6820	240754
chr1	133699457	133801041	101585	-	6821	381290
chr1	133701639	133701881	243	-	6822	NA
chr1	133702674	133753747	51074	-	6823	381290
chr1	133702674	133753747	51074	-	6824	381290
chr1	133706311	133753681	47371	-	6825	381290
chr1	133713981	133753281	39301	-	6826	381290
chr1	133897199	133907172	9974	-	6832	269120
chr1	133897200	133907999	10800	-	6833	269120
chr1	133897699	133907126	9428	-	6834	269120
chr1	133900834	133907002	6169	-	6835	269120
chr1	133910304	133921414	11111	-	6836	116847
chr1	134075170	134079120	3951	-	6839	12227
chr1	134199223	134234578	35356	-	6841	11539
chr1	134199225	134235431	36207	-	6842	11539
chr1	134201349	134235397	34049	-	6843	11539
chr1	134203397	134235364	31968	-	6844	11539
chr1	134296783	134332928	36146	-	6846	68507
chr1	134296784	134327266	30483	-	6847	68507
chr1	134297501	134332928	35428	-	6850	68507
chr1	134346097	134361979	15883	-	6852	57439
chr1	134347682	134361941	14260	-	6853	57439
chr1	134355708	134361690	5983	-	6856	57439
chr1	134540941	134549682	8742	-	6858	71001
chr1	134540945	134547022	6078	-	6859	71001
chr1	134540955	134546950	5996	-	6860	71001
chr1	134754658	134955940	201283	-	6862	329251
chr1	134759969	134955851	195883	-	6865	329251
chr1	134760097	134803851	43755	-	6866	329251
chr1	134765943	134955940	189998	-	6867	329251
chr1	134947943	134955942	8000	-	6874	329251
chr1	134983301	135105276	121976	-	6875	329252
chr1	134986355	135017779	31425	-	6876	329252
chr1	135108498	135132594	24097	-	6879	13924
chr1	135111169	135112306	1138	-	6884	13924
chr1	135160234	135167681	7448	-	6890	171469
chr1	135253575	135258568	4994	-	6891	13710
chr1	135253579	135258438	4860	-	6892	13710
chr1	135262712	135284084	21373	-	6894	215615
chr1	135262712	135284084	21373	-	6895	215615
chr1	135295213	135313778	18566	-	6903	21854
chr1	135304503	135313691	9189	-	6905	21854
chr1	135309135	135311345	2211	-	6906	21854
chr1	135371057	135375237	4181	-	6908	77552
chr1	135382312	135430499	48188	-	6911	226432
chr1	135384473	135430458	45986	-	6912	226432
chr1	135384473	135430491	46019	-	6913	226432
chr1	135385121	135388594	3474	-	6914	226432
chr1	135402348	135430433	28086	-	6921	226432
chr1	135408064	135430419	22356	-	6924	226432
chr1	135434580	135585355	150776	-	6926	215690
chr1	135434580	135585705	151126	-	6927	215690
chr1	135438848	135688105	249258	-	6928	215690
chr1	135455316	135467673	12358	-	6931	215690
chr1	135871395	135919207	47813	-	6938	18772
chr1	135872950	135919120	46171	-	6939	18772
chr1	135873366	135919142	45777	-	6940	18772
chr1	135953578	135963140	9563	-	6943	226438
chr1	135953585	136006342	52758	-	6944	226438
chr1	135954598	135982482	27885	-	6945	226438
chr1	136181786	136211403	29618	-	6953	76422
chr1	136181786	136212828	31043	-	6954	76422
chr1	136213531	136234264	20734	-	6956	67313
chr1	136220278	136230289	10012	-	6957	67313
chr1	136220316	136230310	9995	-	6958	67313
chr1	136226193	136234119	7927	-	6960	67313
chr1	136226214	136230019	3806	-	6961	67313
chr1	136259797	136260873	1077	-	6963	383563
chr1	136268123	136346104	77982	-	6964	67886
chr1	136268252	136281750	13499	-	6965	67886
chr1	136269160	136345698	76539	-	6966	67886
chr1	136270606	136345698	75093	-	6967	67886
chr1	136842571	136960448	117878	-	6978	26424
chr1	136844276	136949562	105287	-	6979	26424
chr1	136845314	136960380	115067	-	6980	26424
chr1	136845463	136953630	108168	-	6981	26424
chr1	136940985	136949173	8189	-	6983	26424
chr1	138063407	138175306	111900	-	6995	19264
chr1	138063413	138175267	111855	-	6996	19264
chr1	138063420	138175300	111881	-	6997	19264
chr1	138112252	138175234	62983	-	6999	19264
chr1	138117838	138175300	57463	-	7001	19264
chr1	138482875	138619749	136875	-	7009	59125
chr1	138483837	138620141	136305	-	7010	59125
chr1	138484112	138619674	135563	-	7011	59125
chr1	138825186	138842457	17272	-	7018	16876
chr1	138825186	138847579	22394	-	7019	16876
chr1	138825186	138848577	23392	-	7020	16876
chr1	138829146	138847719	18574	-	7021	16876
chr1	138830944	138842429	11486	-	7022	16876
chr1	138832850	138842454	9605	-	7024	16876
chr1	138851983	138856852	4870	-	7025	69549
chr1	138852033	138856847	4815	-	7027	69549
chr1	139197056	139377077	180022	-	7036	170788
chr1	139229538	139377100	147563	-	7038	170788
chr1	139247664	139377041	129378	-	7040	170788
chr1	139248726	139328248	79523	-	7041	170788
chr1	139248741	139328268	79528	-	7042	170788
chr1	139547053	139560272	13220	-	7043	50702
chr1	139550682	139553599	2918	-	7044	50702
chr1	139697623	139781168	83546	-	7046	214403
chr1	139697623	139781243	83621	-	7047	214403
chr1	139697632	139781236	83605	-	7048	214403
chr1	139804167	139858690	54524	-	7049	545366
chr1	139810288	139858702	48415	-	7050	545366
chr1	140084708	140183280	98573	-	7055	12628
chr1	140085855	140183411	97557	-	7056	12628
chr1	140085858	140183320	97463	-	7057	12628
chr1	140085859	140183411	97553	-	7058	12628
chr1	140085862	140147812	61951	-	7059	12628
chr1	140085879	140183322	97444	-	7060	12628
chr1	143598800	143702893	104094	-	7068	214498
chr1	143691315	143702200	10886	-	7073	214498
chr1	143750790	143777068	26279	-	7074	20822
chr1	143999338	144004161	4824	-	7076	19735
chr1	144001680	144004135	2456	-	7077	19735
chr1	144001883	144004032	2150	-	7078	19735
chr1	144138654	144177372	38719	-	7080	246709
chr1	144138667	144177275	38609	-	7081	246709
chr1	144242296	144249242	6947	-	7083	50778
chr1	144243972	144249059	5088	-	7085	50778
chr1	144244595	144249059	4465	-	7086	50778
chr1	144244673	144249027	4355	-	7087	50778
chr1	144244673	144249057	4385	-	7088	50778
chr1	144245463	144249058	3596	-	7089	50778
chr1	144518609	144551564	32956	-	7094	624910
chr1	144752683	144775435	22753	-	7096	64214
chr1	149829618	149961290	131673	-	7125	18783
chr1	149829636	149922439	92804	-	7126	18783
chr1	149886144	149961258	75115	-	7127	18783
chr1	150361305	150393080	31776	-	7139	226499
chr1	150361313	150392762	31450	-	7140	226499
chr1	150361313	150393055	31743	-	7141	226499
chr1	150362521	150392719	30199	-	7142	226499
chr1	150362534	150392743	30210	-	7143	226499
chr1	150449412	150465598	16187	-	7148	96875
chr1	150449412	150465598	16187	-	7149	96875
chr1	150449412	150465598	16187	-	7150	96875
chr1	150449412	150465598	16187	-	7151	96875
chr1	150449816	150466165	16350	-	7152	96875
chr1	150449869	150466165	16297	-	7153	96875
chr1	150455997	150466165	10169	-	7154	96875
chr1	150458192	150466165	7974	-	7155	96875
chr1	150562524	150993051	430528	-	7156	545370
chr1	150563527	150993051	429525	-	7157	545370
chr1	150563684	150583212	19529	-	7158	545370
chr1	151367699	151428455	60757	-	7167	66875
chr1	151368364	151428436	60073	-	7168	66875
chr1	151391436	151403027	11592	-	7171	66875
chr1	151401123	151423555	22433	-	7172	66875
chr1	151458004	151476162	18159	-	7177	19821
chr1	151469405	151500811	31407	-	7178	19821
chr1	151469406	151500955	31550	-	7179	19821
chr1	151471122	151500833	29712	-	7180	19821
chr1	151476901	151500794	23894	-	7183	19821
chr1	151852403	152089970	237568	-	7188	69399
chr1	151884524	152090125	205602	-	7190	69399
chr1	151893237	152055292	162056	-	7192	69399
chr1	152370735	152386682	15948	-	7194	66637
chr1	152371205	152386592	15388	-	7196	66637
chr1	152516760	152766305	249546	-	7202	19731
chr1	152516951	152625217	108267	-	7203	19731
chr1	152518750	152766351	247602	-	7204	19731
chr1	152557543	152625029	67487	-	7207	19731
chr1	152836995	152902622	65628	-	7211	226517
chr1	152836996	152878168	41173	-	7212	226517
chr1	152838870	152902646	63777	-	7213	226517
chr1	153122756	153186047	63292	-	7220	16782
chr1	153122756	153186447	63692	-	7221	16782
chr1	153126098	153126915	818	-	7223	NA
chr1	153218922	153229144	10223	-	7226	226519
chr1	153218922	153332786	113865	-	7227	226519
chr1	153228815	153239326	10512	-	7229	226519
chr1	153455758	153487608	31851	-	7235	13211
chr1	153455758	153487660	31903	-	7236	13211
chr1	153462633	153487645	25013	-	7237	13211
chr1	153462639	153478139	15501	-	7238	13211
chr1	153464342	153487651	23310	-	7239	13211
chr1	153503015	153550045	47031	-	7244	74091
chr1	153779381	153808164	28784	-	7250	240816
chr1	153779386	153844142	64757	-	7251	240816
chr1	153779386	153844142	64757	-	7252	240816
chr1	153779392	153825306	45915	-	7253	240816
chr1	153785143	153844134	58992	-	7255	240816
chr1	153849542	153851195	1654	-	7258	240817
chr1	153849542	153900208	50667	-	7259	NA
chr1	154390731	154726356	335626	-	7271	12290
chr1	154392519	154725920	333402	-	7272	12290
chr1	154398393	154864067	465675	-	7273	12290
chr1	154413976	154421155	7180	-	7274	12290
chr1	154488044	154816941	328898	-	7277	12290
chr1	155096361	155099636	3276	-	7282	15939
chr1	155127277	155146804	19528	-	7283	15064
chr1	155127878	155146783	18906	-	7285	15064
chr1	155128831	155146804	17974	-	7286	15064
chr1	155212471	155244444	31974	-	7289	207792
chr1	155212473	155232740	20268	-	7290	207792
chr1	155226040	155232911	6872	-	7294	207792
chr1	155275701	155417329	141629	-	7297	19775
chr1	155278982	155417407	138426	-	7298	19775
chr1	155282668	155417415	134748	-	7300	19775
chr1	155698031	155742027	43997	-	7306	16872
chr1	155704625	155751684	47060	-	7307	16872
chr1	155778158	155812889	34732	-	7309	104009
chr1	155778159	155812851	34693	-	7310	104009
chr1	155778162	155812844	34683	-	7311	104009
chr1	155844964	155973255	128292	-	7316	74081
chr1	155863328	155894597	31270	-	7318	74081
chr1	155935870	155972890	37021	-	7321	74081
chr1	156004599	156034817	30219	-	7323	208263
chr1	156004614	156036427	31814	-	7324	208263
chr1	156006234	156036480	30247	-	7325	208263
chr1	156006781	156036480	29700	-	7326	208263
chr1	156007531	156032953	25423	-	7327	208263
chr1	156007572	156034880	27309	-	7328	208263
chr1	156007572	156036480	28909	-	7329	208263
chr1	156022371	156036050	13680	-	7331	208263
chr1	156075966	156205026	129061	-	7334	329274
chr1	156255296	156303664	48369	-	7336	214575
chr1	156255298	156303348	48051	-	7337	214575
chr1	156294468	156303606	9139	-	7341	214575
chr1	156323509	156419310	95802	-	7342	77352
chr1	156323509	156421159	97651	-	7343	77352
chr1	156330418	156420428	90011	-	7344	77352
chr1	156330422	156340952	10531	-	7345	77352
chr1	156365519	156398542	33024	-	7349	77352
chr1	156419361	156420886	1526	-	7351	77352
chr1	156419361	156420922	1562	-	7352	77352
chr1	156424525	156474331	49807	-	7353	20652
chr1	156429793	156466804	37012	-	7354	20652
chr1	156440576	156474296	33721	-	7358	20652
chr1	156446644	156474264	27621	-	7360	20652
chr1	156653617	156674325	20709	-	7361	30935
chr1	156653617	156674356	20740	-	7362	30935
chr1	156653617	156674356	20740	-	7363	30935
chr1	156655023	156674314	19292	-	7364	30935
chr1	156655023	156674314	19292	-	7365	30935
chr1	156666692	156674335	7644	-	7368	30935
chr1	156678532	156719072	40541	-	7369	215015
chr1	156678571	156719086	40516	-	7370	215015
chr1	156804166	156939602	135437	-	7374	78255
chr1	156806760	156939543	132784	-	7375	78255
chr1	156806760	156939599	132840	-	7376	78255
chr1	156807710	156939387	131678	-	7377	78255
chr1	156808116	156939531	131416	-	7378	78255
chr1	156808122	156939608	131487	-	7379	78255
chr1	156813081	156939626	126546	-	7381	78255
chr1	156816524	156939567	123044	-	7382	78255
chr1	156818877	156939593	120717	-	7383	78255
chr1	156818896	156938818	119923	-	7384	78255
chr1	156887093	156939134	52042	-	7391	78255
chr1	156900598	156938781	38184	-	7392	78255
chr1	157099139	157108650	9512	-	7394	73435
chr1	157099139	157108650	9512	-	7395	73435
chr1	157099147	157108649	9503	-	7396	73435
chr1	157099154	157108680	9527	-	7397	73435
chr1	157099313	157108388	9076	-	7398	73435
chr1	157099315	157108645	9331	-	7399	73435
chr1	157135182	157412595	277414	-	7400	226525
chr1	157140534	157411934	271401	-	7401	226525
chr1	157175979	157244490	68512	-	7402	226525
chr1	157176172	157256682	80511	-	7403	226525
chr1	157179099	157231191	52093	-	7405	226525
chr1	158245269	158356229	110961	-	7414	240843
chr1	158245269	158356326	111058	-	7415	240843
chr1	158711727	158958367	246641	-	7420	23850
chr1	158765085	158814469	49385	-	7421	23850
chr1	160085029	160153580	68552	-	7437	329278
chr1	160085968	160147888	61921	-	7438	329278
chr1	160202367	160212875	10509	-	7439	12301
chr1	160206116	160212805	6690	-	7440	12301
chr1	160219174	160351571	132398	-	7442	29809
chr1	160226558	160251443	24886	-	7444	29809
chr1	160226610	160307339	80730	-	7445	29809
chr1	160236678	160441904	205227	-	7448	29809
chr1	160256572	160309171	52600	-	7450	29809
chr1	160256933	160441867	184935	-	7451	29809
chr1	160257205	160792946	535742	-	7452	29809
chr1	160576338	160577974	1637	-	7461	NA
chr1	160672451	160792938	120488	-	7466	29809
chr1	160735648	160793211	57564	-	7469	29809
chr1	161002922	161034849	31928	-	7472	240869
chr1	161008794	161034849	26056	-	7473	240869
chr1	161008800	161034834	26035	-	7474	240869
chr1	161017756	161034259	16504	-	7475	240869
chr1	161019259	161034848	15590	-	7476	240869
chr1	161019423	161034284	14862	-	7477	240869
chr1	161032438	161034816	2379	-	7478	240869
chr1	161040601	161070658	30058	-	7479	226539
chr1	161088375	161131511	43137	-	7486	226541
chr1	161088380	161131428	43049	-	7488	226541
chr1	161088398	161095624	7227	-	7489	226541
chr1	161154558	161159314	4757	-	7493	100502590
chr1	161156843	161159314	2472	-	7494	100502590
chr1	161240112	161251219	11108	-	7495	11758
chr1	161241015	161251186	10172	-	7496	11758
chr1	161241598	161251166	9569	-	7498	11758
chr1	161780689	161788495	7807	-	7507	14103
chr1	161781422	161788358	6937	-	7508	NA
chr1	161816114	161876682	60569	-	7510	226551
chr1	161844848	161853743	8896	-	7515	226551
chr1	161852829	161857452	4624	-	7516	226551
chr1	161942086	161979636	37551	-	7517	75368
chr1	161982453	162295636	313184	-	7519	103967
chr1	161987302	162478034	490733	-	7521	103967
chr1	161990212	162478034	487823	-	7522	103967
chr1	162006122	162295580	289459	-	7524	103967
chr1	162532127	162548551	16425	-	7532	71449
chr1	162533679	162548522	14844	-	7533	71449
chr1	162535842	162544362	8521	-	7534	71449
chr1	162538920	162546527	7608	-	7536	71449
chr1	162647193	162658106	10914	-	7542	100038657
chr1	162647203	162658219	11017	-	7543	100038657
chr1	162670725	162740525	69801	-	7544	226562
chr1	162670727	162740556	69830	-	7545	226562
chr1	162671785	162704766	32982	-	7546	226562
chr1	162671788	162705192	33405	-	7547	226562
chr1	162672889	162740481	67593	-	7548	226562
chr1	162673402	162740550	67149	-	7549	226562
chr1	162710367	162740404	30038	-	7552	226562
chr1	162720545	162740350	19806	-	7555	226562
chr1	162793188	162813672	20485	-	7559	226564
chr1	162793883	162812549	18667	-	7560	226564
chr1	162807514	162813926	6413	-	7563	226564
chr1	162808285	162813972	5688	-	7564	226564
chr1	162829561	162866610	37050	-	7565	14261
chr1	162833804	162859962	26159	-	7569	14261
chr1	162836270	162859820	23551	-	7570	14261
chr1	162836296	162859714	23419	-	7571	14261
chr1	162840218	162859969	19752	-	7572	14261
chr1	162874317	162898712	24396	-	7573	55990
chr1	162876436	162898665	22230	-	7575	55990
chr1	162887568	162898484	10917	-	7577	55990
chr1	162916551	162937515	20965	-	7580	226565
chr1	162916723	162937218	20496	-	7581	226565
chr1	162953800	162984527	30728	-	7582	14262
chr1	163024302	163085670	61369	-	7584	78258
chr1	163245119	163313672	68554	-	7586	18933
chr1	163245119	163313710	68592	-	7587	18933
chr1	163252866	163313668	60803	-	7589	18933
chr1	163384908	163403669	18762	-	7592	98376
chr1	163384912	163403656	18745	-	7593	98376
chr1	163702256	163725232	22977	-	7595	240879
chr1	163702999	163725232	22234	-	7596	240879
chr1	163945993	163994796	48804	-	7597	381306
chr1	163953754	163994796	41043	-	7598	381306
chr1	163954275	163962023	7749	-	7599	381306
chr1	163986890	163994764	7875	-	7601	381306
chr1	164289800	164307484	17685	-	7605	66352
chr1	164291389	164307489	16101	-	7606	66352
chr1	164292130	164307489	15360	-	7607	66352
chr1	164437109	164458355	21247	-	7610	11931
chr1	164441459	164453777	12319	-	7612	11931
chr1	164931644	164935527	3884	-	7620	16963
chr1	165137855	165160773	22919	-	7623	83993
chr1	165138947	165153726	14780	-	7625	83993
chr1	165174337	165194438	20102	-	7628	108735
chr1	165175871	165194321	18451	-	7629	108735
chr1	165179238	165194317	15080	-	7630	108735
chr1	165212286	165236943	24658	-	7631	226591
chr1	165215726	165236996	21271	-	7633	226591
chr1	165227505	165236513	9009	-	7635	226591
chr1	165328698	165460465	131768	-	7638	74106
chr1	165351058	165388746	37689	-	7640	74106
chr1	165351488	165388761	37274	-	7641	74106
chr1	165592240	165634521	42282	-	7647	68481
chr1	165592240	165634529	42290	-	7648	68481
chr1	165593368	165608529	15162	-	7649	68481
chr1	165593374	165605797	12424	-	7650	68481
chr1	165593410	165609546	16137	-	7651	68481
chr1	165593413	165634513	41101	-	7652	68481
chr1	165593654	165634538	40885	-	7653	68481
chr1	165605712	165634442	28731	-	7657	68481
chr1	165646516	165708086	61571	-	7661	226594
chr1	165648947	165708048	59102	-	7662	226594
chr1	165664953	165709393	44441	-	7663	226594
chr1	165865154	165934948	69795	-	7673	18986
chr1	165865154	166002678	137525	-	7674	18986
chr1	165875423	165913283	37861	-	7675	18986
chr1	165875457	166002609	127153	-	7676	18986
chr1	165875457	166002618	127162	-	7677	18986
chr1	165875457	166002622	127166	-	7678	18986
chr1	165875461	165934948	59488	-	7679	18986
chr1	165875488	165880160	4673	-	7680	18986
chr1	165875488	165880160	4673	-	7681	18986
chr1	165875608	166002629	127022	-	7683	18986
chr1	165875682	165934900	59219	-	7684	18986
chr1	165911323	166002613	91291	-	7688	18986
chr1	165931699	166002609	70911	-	7690	18986
chr1	166098148	166127922	29775	-	7692	240892
chr1	166098153	166127896	29744	-	7693	240892
chr1	166201201	166238747	37547	-	7694	98558
chr1	166201385	166238744	37360	-	7695	98558
chr1	166384622	166409782	25161	-	7698	71592
chr1	166392228	166409391	17164	-	7699	71592
chr1	166393614	166409828	16215	-	7700	71592
chr1	166395397	166409787	14391	-	7701	71592
chr1	166396169	166409863	13695	-	7702	71592
chr1	166403282	166409289	6008	-	7703	71592
chr1	166483613	166497588	13976	-	7706	226601
chr1	166628971	166647693	18723	-	7707	226604
chr1	166662055	166681845	19791	-	7708	240894
chr1	166662387	166681835	19449	-	7709	240894
chr1	167222883	167285320	62438	-	7715	80914
chr1	167225841	167284884	59044	-	7716	80914
chr1	167226227	167236835	10609	-	7717	80914
chr1	167226332	167243158	16827	-	7718	80914
chr1	167229893	167284601	54709	-	7719	80914
chr1	167234692	167284878	50187	-	7720	80914
chr1	167371966	167393841	21876	-	7724	66447
chr1	167445669	167466780	21112	-	7725	240899
chr1	168119364	168432270	312907	-	7726	18514
chr1	168153542	168431897	278356	-	7727	18514
chr1	168158330	168431750	273421	-	7728	18514
chr1	168158732	168431504	272773	-	7730	18514
chr1	168183573	168432169	248597	-	7731	18514
chr1	169497934	169531464	33531	-	7740	66977
chr1	169498311	169531428	33118	-	7741	66977
chr1	169506097	169522382	16286	-	7742	66977
chr1	169510117	169531411	21295	-	7743	66977
chr1	169741477	169747642	6166	-	7747	19736
chr1	169741676	169747642	5967	-	7748	19736
chr1	169949535	169969241	19707	-	7752	15490
chr1	169955501	169969241	13741	-	7754	15490
chr1	169972307	170110561	138255	-	7756	18214
chr1	169972308	170088944	116637	-	7757	18214
chr1	169977804	170110501	132698	-	7758	18214
chr1	170005103	170110729	105627	-	7759	18214
chr1	170141938	170174957	33020	-	7762	107652
chr1	170142002	170174946	32945	-	7763	107652
chr1	170142003	170174946	32944	-	7764	107652
chr1	170193420	170214734	21315	-	7772	16589
chr1	170193420	170215397	21978	-	7773	16589
chr1	170193420	170215397	21978	-	7774	16589
chr1	170298199	170306332	8134	-	7777	665574
chr1	170317459	170589861	272403	-	7779	70729
chr1	170327613	170589297	261685	-	7784	70729
chr1	170704674	170867771	163098	-	7787	226641
chr1	170873498	170885457	11960	-	7791	80915
chr1	170874188	170885199	11012	-	7792	80915
chr1	170874188	170885395	11208	-	7793	80915
chr1	170874188	170885540	11353	-	7794	80915
chr1	170874189	170885407	11219	-	7795	80915
chr1	170874520	170885396	10877	-	7796	80915
chr1	170880670	170885004	4335	-	7797	80915
chr1	170907273	170912941	5669	-	7798	435653
chr1	170917576	170927583	10008	-	7799	98752
chr1	170917875	170922399	4525	-	7800	98752
chr1	170917881	170927583	9703	-	7801	98752
chr1	170920925	170927555	6631	-	7802	98752
chr1	170921627	170927560	5934	-	7803	98752
chr1	170958617	170976127	17511	-	7806	14130
chr1	170960558	170976127	15570	-	7807	14130
chr1	170960769	170976547	15779	-	7809	14130
chr1	170960993	170976127	15135	-	7810	14130
chr1	171051175	171059403	8229	-	7814	14131
chr1	171051195	171059403	8209	-	7815	14131
chr1	171057828	171064935	7108	-	7816	14131
chr1	171127165	171150603	23439	-	7820	66052
chr1	171129407	171150591	21185	-	7821	66052
chr1	171138726	171150588	11863	-	7822	66052
chr1	171173262	171196268	23007	-	7823	66425
chr1	171216011	171222514	6504	-	7824	641376
chr1	171217802	171222184	4383	-	7825	641376
chr1	171217802	171222448	4647	-	7826	641376
chr1	171218363	171222451	4089	-	7827	641376
chr1	171220827	171222460	1634	-	7828	641376
chr1	171220898	171222444	1547	-	7829	641376
chr1	171229572	171234365	4794	-	7832	14127
chr1	171229579	171234307	4729	-	7833	14127
chr1	171234853	171247122	12270	-	7837	226646
chr1	171234853	171247122	12270	-	7838	226646
chr1	171238520	171251251	12732	-	7841	226646
chr1	171238738	171251388	12651	-	7842	226646
chr1	171276992	171281186	4195	-	7844	19044
chr1	171277447	171280760	3314	-	7846	19044
chr1	171281945	171287991	6047	-	7851	30941
chr1	171281949	171287924	5976	-	7852	30941
chr1	171281958	171287955	5998	-	7854	30941
chr1	171281958	171287961	6004	-	7855	30941
chr1	171284932	171286806	1875	-	7862	30941
chr1	171288563	171295024	6462	-	7863	66155
chr1	171288694	171294941	6248	-	7865	66155
chr1	171288712	171294987	6276	-	7866	66155
chr1	171338008	171345628	7621	-	7871	27045
chr1	171340571	171345646	5076	-	7872	27045
chr1	171342244	171345645	3402	-	7874	27045
chr1	171343777	171345625	1849	-	7875	27045
chr1	171344148	171345645	1498	-	7877	27045
chr1	171358446	171360798	2353	-	7878	68874
chr1	171518122	171535294	17173	-	7882	16429
chr1	171529152	171531733	2582	-	7883	16429
chr1	171588624	171607410	18787	-	7884	17085
chr1	171588632	171607358	18727	-	7885	17085
chr1	171588648	171607334	18687	-	7886	17085
chr1	171591536	171607329	15794	-	7887	17085
chr1	171632403	171653035	20633	-	7889	75345
chr1	171634474	171648939	14466	-	7890	75345
chr1	171634925	171649007	14083	-	7891	75345
chr1	171635718	171649007	13290	-	7892	75345
chr1	171636229	171648927	12699	-	7893	75345
chr1	172000960	172027295	26336	-	7904	93840
chr1	172000960	172028444	27485	-	7905	93840
chr1	172004429	172027295	22867	-	7906	93840
chr1	172009850	172026711	16862	-	7908	93840
chr1	172009933	172027268	17336	-	7909	93840
chr1	172052292	172057573	5282	-	7910	18071
chr1	172066013	172082795	16783	-	7911	59287
chr1	172066013	172082795	16783	-	7912	59287
chr1	172066013	172082795	16783	-	7913	59287
chr1	172196728	172206804	10077	-	7919	18611
chr1	172196728	172206804	10077	-	7920	18611
chr1	172199161	172206697	7537	-	7922	18611
chr1	172209894	172219868	9975	-	7924	12372
chr1	172215140	172219715	4576	-	7926	12372
chr1	172223513	172258414	34902	-	7927	27222
chr1	172271709	172298064	26356	-	7929	98660
chr1	172278083	172298064	19982	-	7932	98660
chr1	172320501	172329318	8818	-	7934	16524
chr1	172322087	172329282	7196	-	7935	16524
chr1	172581758	172590568	8811	-	7941	74748
chr1	172596642	172602551	5910	-	7943	677296
chr1	172630764	172632962	2199	-	7946	68440
chr1	172893961	172895041	1081	-	7950	20219
chr1	173128049	173137374	9326	-	7954	258759
chr1	173130200	173131236	1037	-	7955	NA
chr1	173181853	173190637	8785	-	7956	NA
chr1	173181853	173190640	8788	-	7957	NA
chr1	173183442	173184504	1063	-	7958	258758
chr1	173221284	173227214	5931	-	7959	14125
chr1	173221393	173227194	5802	-	7960	14125
chr1	173274382	173277777	3396	-	7961	100504232
chr1	173331890	173333502	1613	-	7963	13349
chr1	173331892	173333673	1782	-	7964	13349
chr1	173333258	173367695	34438	-	7965	94332
chr1	173335987	173367685	31699	-	7966	94332
chr1	173468485	173491041	22557	-	7970	NA
chr1	173471426	173473926	2501	-	7971	NA
chr1	173519717	173535957	16241	-	7972	545384
chr1	173521311	173535957	14647	-	7973	545384
chr1	173521567	173535802	14236	-	7974	545384
chr1	173566283	173599074	32792	-	7976	623121
chr1	173591957	173599274	7318	-	7979	623121
chr1	173593777	173599109	5333	-	7980	623121
chr1	173723427	173741747	18321	-	7983	226691
chr1	173723683	173741747	18065	-	7984	226691
chr1	173747293	173766919	19627	-	7985	15951
chr1	173857220	173875860	18641	-	7991	100040462
chr1	173857220	173880305	23086	-	7992	100040462
chr1	173862559	173873010	10452	-	7994	100040462
chr1	173871378	173880111	8734	-	7995	100040462
chr1	173896345	173913046	16702	-	7999	381308
chr1	173920407	173942460	22054	-	8000	15950
chr1	173920407	173942460	22054	-	8001	15950
chr1	173920407	173942492	22086	-	8002	15950
chr1	173920407	173942672	22266	-	8003	15950
chr1	173922220	173942491	20272	-	8005	15950
chr1	173962568	173982744	20177	-	8009	26388
chr1	174011998	174031755	19758	-	8011	226695
chr1	174113211	174121162	7952	-	8013	NA
chr1	174117091	174118014	924	-	8014	404222
chr1	174248514	174252061	3548	-	8015	NA
chr1	174249889	174250976	1088	-	8016	258710
chr1	174833785	174921819	88035	-	8017	23893
chr1	175059087	175492500	433414	-	8018	24012
chr1	175059088	175492276	433189	-	8019	24012
chr1	175059217	175492390	433174	-	8020	24012
chr1	175059736	175086120	26385	-	8021	24012
chr1	175059736	175086180	26445	-	8022	24012
chr1	175059736	175491130	431395	-	8023	24012
chr1	175059737	175079425	19689	-	8024	24012
chr1	175600374	175625635	25262	-	8027	14194
chr1	175601384	175609713	8330	-	8030	14194
chr1	175614776	175625573	10798	-	8031	14194
chr1	175662421	175692776	30356	-	8032	13603
chr1	175682237	175692630	10394	-	8033	13603
chr1	175682237	175692630	10394	-	8034	13603
chr1	175686356	175692901	6546	-	8035	13603
chr1	175686488	175688353	1866	-	8036	12663
chr1	175687327	175692630	5304	-	8037	13603
chr1	175962306	176275298	312993	-	8039	319455
chr1	175962407	176275312	312906	-	8040	319455
chr1	175963712	176213942	250231	-	8041	319455
chr1	175977777	175979114	1338	-	8042	NA
chr1	176260740	176275274	14535	-	8046	319455
chr1	176733653	176807124	73472	-	8051	545389
chr1	176733662	176755333	21672	-	8052	545389
chr1	176733662	176814067	80406	-	8053	545389
chr1	176733663	176793609	59947	-	8054	545389
chr1	176734139	176756516	22378	-	8056	545389
chr1	176734340	176793619	59280	-	8057	545389
chr1	176735149	176750160	15012	-	8058	545389
chr1	176774488	176782300	7813	-	8065	545389
chr1	176778393	176814067	35675	-	8066	545389
